ReceivingAreas_SAParametersId,rcaCode,rcaParameter,rcaDateDesignation,rcaDateDesignation_original,rcaStartDate,rcaStartDate_original,rcaCRelevantDirective,rcaCIDOtherDirective,rcaCDateOtherDirective,rcaCDateOtherDirective_original,ReportNetEnvelopeFileId
133714,ESRI468,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
133715,ESRI469,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27735
128867,SICM-SI32VT11,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128868,SIRI-SI32VT30,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128869,SICM-SI32VT30,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128870,SIRI-SI332VT1,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128871,SICM-SI332VT1,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128872,SIRI-SI332VT3,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128873,SICM-SI332VT3,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128874,SIRI-SI6VT330,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
128875,SICM-SI6VT330,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
128876,SIRI-SI35172VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128877,SICM-SI35172VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128878,SIRI-SI364VT1,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128879,SICM-SI364VT1,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128880,SIRI-SI364VT7,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128881,SICM-SI364VT7,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128882,SIRI-SI368VT5,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128883,SICM-SI368VT5,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128884,SIRI-SI368VT9,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128885,SICM-SI368VT9,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128886,SIRI-SI36VT15,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128887,SICM-SI36VT15,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128888,SIRI-SI36VT90,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128889,SICM-SI36VT90,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128890,SIRI-SI378VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128891,SICM-SI378VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128892,SIRI-SI38VT33,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128893,SIRI-SI38VT33,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128894,SICM-SI38VT33,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128895,SICM-SI38VT33,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128896,SILK-SI38VT34,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128897,SILK-SI38VT34,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128898,SICM-SI38VT34,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128899,SICM-SI38VT34,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128900,SIRI-SI38VT90,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128901,SICM-SI38VT90,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128902,SIRI-SI3VT197,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128903,SICM-SI3VT197,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128904,SIRI-SI1118VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128905,SICM-SI1118VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128906,SIRI-SI111VT5,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128907,SIRI-SI111VT5,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128908,SICM-SI111VT5,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128909,SICM-SI111VT5,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128910,SIRI-SI111VT7,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128911,SIRI-SI111VT7,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128912,SICM-SI111VT7,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128913,SICM-SI111VT7,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128914,SILK-SI1128VT,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
128915,SICM-SI1128VT,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
128916,SILK-SI112VT3,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
128917,SICM-SI112VT3,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
128918,SIRI-SI112VT7,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128919,SICM-SI112VT7,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128920,SIRI-SI112VT9,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128921,SICM-SI112VT9,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128922,SIRI-SI114VT3,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128923,SICM-SI114VT3,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128924,SIRI-SI114VT9,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128925,SICM-SI114VT9,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128926,SIRI-SI116VT5,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128927,SICM-SI116VT5,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128928,SIRI-SI116VT7,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128929,SICM-SI116VT7,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128930,SIRI-SI121VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128931,SICM-SI121VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128932,SIRI-SI122VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128933,SICM-SI122VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128934,SIRI-SI123VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128935,SICM-SI123VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128936,SIRI-SI1324VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128937,SICM-SI1324VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128938,SIRI-SI1326VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128939,SICM-SI66VT102,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
128940,SIRI-SI6VT157,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
128941,SICM-SI6VT157,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
128942,SIRI-SI144VT1,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128943,SICM-SI144VT1,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128944,SICM-SI144VT1,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128945,SIRI-SI144VT2,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128946,SIRI-SI144VT2,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128947,SICM-SI144VT2,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128948,SICM-SI144VT2,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128949,SIRI-SI145VT,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128950,SIRI-SI145VT,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128951,SICM-SI145VT,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128952,SICM-SI145VT,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128953,SIRI-SI146VT,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128954,SIRI-SI146VT,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128955,SICM-SI146VT,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128956,SICM-SI146VT,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
128957,SIRI-SI1476VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128958,SICM-SI1476VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128959,SIRI-SI148VT3,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128960,SICM-SI148VT3,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128961,SIRI-SI148VT5,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128962,SICM-SI148VT5,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128963,SIRI-SI14912VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128964,SICM-SI14912VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128965,SIRI-SI14VT77,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128966,SICM-SI14VT77,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128967,SIRI-SI14VT93,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128968,SICM-SI14VT93,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128969,SIRI-SI14VT97,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128970,SICM-SI14VT97,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128971,SIRI-SI1616VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128972,SICM-SI1616VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128973,SILK-SI1624VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128974,SICM-SI1624VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128975,SIRI-SI162VT3,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128976,SICM-SI162VT3,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128977,SIRI-SI162VT7,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128978,SICM-SI162VT7,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128979,SIRI-SI162VT9,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128980,SICM-SI162VT9,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128981,SIRI-SI164VT3,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128982,SICM-SI164VT3,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128983,SIRI-SI164VT7,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128984,SICM-SI164VT7,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128985,SILK-SI1668VT,aN,20070609,2007-06-09,20140609,2014-06-09,,,,,27287
128986,SILK-SI1668VT,aP,20070609,2007-06-09,20140609,2014-06-09,,,,,27287
128987,SICM-SI1668VT,aN,20070609,2007-06-09,20140609,2014-06-09,,,,,27287
128988,SICM-SI1668VT,aP,20070609,2007-06-09,20140609,2014-06-09,,,,,27287
128989,SIRI-SI1688VT1,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128990,SICM-SI1688VT1,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128991,SIRI-SI1688VT2,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128992,SICM-SI1688VT2,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128993,SILK-SI168VT3,aN,20070609,2007-06-09,20140609,2014-06-09,,,,,27287
128994,SILK-SI168VT3,aP,20070609,2007-06-09,20140609,2014-06-09,,,,,27287
128995,SICM-SI168VT3,aN,20070609,2007-06-09,20140609,2014-06-09,,,,,27287
128996,SICM-SI168VT3,aP,20070609,2007-06-09,20140609,2014-06-09,,,,,27287
128997,SIRI-SI168VT9,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128998,SICM-SI168VT9,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
128999,SIRI-SI1696VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129000,SICM-SI1696VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129001,SIRI-SI16VT17,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129002,SICM-SI16VT17,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129003,SIRI-SI16VT70,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129004,SICM-SI16VT70,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129005,SIRI-SI16VT97,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129006,SICM-SI16VT97,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129007,SIRI-SI172VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129008,SICM-SI172VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129009,SIRI-SI184VT1,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129010,SIRI-SI184VT1,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129011,SICM-SI184VT1,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129012,SICM-SI184VT1,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129013,SIRI-SI184VT2,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129014,SIRI-SI184VT2,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129015,SICM-SI184VT2,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129016,SICM-SI184VT2,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129017,SIRI-SI186VT3,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129018,SIRI-SI186VT3,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129019,SICM-SI186VT3,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129020,SICM-SI186VT3,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129021,SIRI-SI186VT5,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129022,SIRI-SI186VT5,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129023,SICM-SI186VT5,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129024,SICM-SI186VT5,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129025,SIRI-SI186VT7,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129026,SIRI-SI186VT7,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129027,SICM-SI186VT7,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129028,SICM-SI186VT7,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129029,SIRI-SI188VT5,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129030,SIRI-SI188VT5,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129031,SICM-SI188VT5,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129032,SICM-SI188VT5,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129033,SIRI-SI188VT7,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129034,SIRI-SI188VT7,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129035,SICM-SI188VT7,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129036,SICM-SI188VT7,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129037,SIRI-SI18VT31,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129038,SICM-SI18VT31,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129039,SIRI-SI18VT77,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", sensitivity due to carstic area, total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129040,SICM-SI18VT77,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", sensitivity due to carstic area, total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129041,SIRI-SI18VT97,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129042,SIRI-SI18VT97,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129043,SICM-SI18VT97,aN,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129044,SICM-SI18VT97,aP,20010513,2001-05-13,20080513,2008-05-13,,,,,27287
129045,SIRI-SI1922VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129046,SICM-SI1922VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129047,NON-EXIST,c,20070609,2007-06-09,20140609,2014-06-09,,,20070609,2007-06-09,27287
129048,SIRI-SI1924VT1,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129049,SICM-SI1924VT1,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129050,SIRI-SI1924VT2,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129051,SICM-SI1924VT2,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129052,SIRI-SI192VT1,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129053,SICM-SI192VT1,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129054,SIRI-SI192VT5,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129055,SICM-SI192VT5,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129056,SIRI-SI1VT137,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129057,SICM-SI1VT137,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129058,SIRI-SI1VT150,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129059,SICM-SI1VT150,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129060,SIRI-SI1VT170,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129061,SICM-SI1VT170,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129062,SIRI-SI1VT310,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129063,SICM-SI1VT310,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129064,SIRI-SI1VT519,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129065,SICM-SI1VT519,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129066,SIRI-SI1VT557,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129067,SICM-SI1VT557,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129068,SIRI-SI1VT713,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129069,SICM-SI1VT713,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129070,SIRI-SI1VT739,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129071,SICM-SI1VT739,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129072,SIRI-SI1VT913,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129073,SICM-SI1VT913,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129074,SIRI-SI1VT930,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129075,SICM-SI1VT930,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129076,SIRI-SI2112VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129077,SICM-SI2112VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129078,SIRI-SI21332VT,aN,20010811,2001-08-11,20080811,2008-08-11,,,,,27287
129079,SIRI-SI21332VT,aP,20010811,2001-08-11,20080811,2008-08-11,,,,,27287
129080,SICM-SI21332VT,aN,20010811,2001-08-11,20080811,2008-08-11,,,,,27287
129081,SICM-SI21332VT,aP,20010811,2001-08-11,20080811,2008-08-11,,,,,27287
129082,SIRI-SI21602VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129083,SICM-SI21602VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129084,SIRI-SI216VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129085,SICM-SI216VT,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129086,SIRI-SI21VT13,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129087,SICM-SI21VT13,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129088,SIRI-SI21VT50,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129089,SICM-SI21VT50,c,20070609,2007-06-09,20140609,2014-06-09,"76/160/EEC ""Bathing water directive"", total nitrogen, total phosphorus, total coliforms, feacal coliforms, feacal streptococci",,20070609,2007-06-09,27287
129090,SIRI-SI21VT70,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129091,SICM-SI21VT70,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129092,SIRI-SI322VT3,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129093,SICM-SI322VT3,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129094,SIRI-SI322VT7,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129095,SICM-SI322VT7,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129096,SIRI-SI32VT11,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129097,SIRI-SI3VT359,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129098,SICM-SI3VT359,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129099,SIRI-SI3VT5171,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129100,SICM-SI3VT5171,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
129101,SILK-SI3VT5172,c,20101111,2010-11-11,20171111,2017-11-11,000-01-09,,20101111,2010-11-11,27287
